         x          y          z
   -115.00     -20.00      14.00
   -115.00     -15.00       5.00
   -115.00     -10.00       4.00
   -115.00      -5.00       2.00
   -115.00       0.00      13.00
   -115.00       5.00       4.00
   -115.00      10.00       4.00
   -115.00      15.00       7.00
   -115.00      20.00      10.00
   -115.00      25.00      11.00
   -115.00      30.00       8.00
   -115.00      35.00      14.00
   -115.00      40.00      11.00
   -115.00      45.00      24.00
   -115.00      50.00      23.00
   -115.00      55.00      20.00
   -115.00      60.00      37.00
   -115.00      65.00      19.00
   -115.00      70.00      19.00
   -115.00      75.00      40.00
   -115.00      80.00      22.00
   -115.00      85.00      16.00
   -115.00      90.00      21.00
   -115.00      95.00      23.00
   -115.00     100.00      27.00
   -115.00     105.00      27.00
   -115.00     110.00      31.00
   -115.00     115.00      27.00
   -115.00     120.00      22.00
   -115.00     125.00      23.00
   -115.00     130.00      26.00
   -115.00     135.00      25.00
   -115.00     140.00      21.00
   -115.00     145.00      25.00
   -115.00     150.00      23.00
   -115.00     155.00      33.00
   -115.00     160.00      31.00
   -115.00     165.00      21.00
   -115.00     170.00      45.00
   -115.00     175.00      46.00
   -110.00    -180.00      35.00
   -110.00    -175.00      22.00
   -110.00    -170.00      32.00
   -110.00    -165.00      26.00
   -110.00    -160.00      26.00
   -110.00    -155.00      32.00
   -110.00    -150.00      23.00
   -110.00    -145.00      26.00
   -110.00    -140.00      21.00
   -110.00    -135.00      31.00
   -110.00    -130.00      18.00
   -110.00    -125.00      26.00
   -110.00    -120.00      27.00
   -110.00    -115.00      48.00
   -110.00    -110.00      52.00
   -110.00    -105.00      44.00
   -110.00    -100.00      63.00
   -110.00     -95.00      59.00
   -110.00     -90.00      58.00
   -110.00     -85.00      65.00
   -110.00     -80.00      59.00
   -110.00     -75.00      44.00
   -110.00     -70.00      41.00
   -110.00     -65.00      64.00
   -110.00     -60.00      86.00
   -110.00     -55.00      40.00
   -110.00     -50.00      41.00
   -110.00     -45.00      43.00
   -110.00     -40.00      20.00
   -110.00     -35.00      29.00
   -110.00     -30.00      11.00
   -110.00     -25.00       4.00
   -110.00     -20.00       9.00
   -110.00     -15.00       5.00
   -110.00     -10.00       2.00
   -110.00      -5.00       6.00
   -110.00       0.00       5.00
   -110.00       5.00       4.00
   -110.00      10.00       6.00
   -110.00      15.00      13.00
   -110.00      20.00       9.00
   -110.00      25.00       6.00
   -110.00      30.00       5.00
   -110.00      35.00      11.00
   -110.00      40.00      16.00
   -110.00      45.00      16.00
   -110.00      50.00      18.00
   -110.00      55.00      16.00
   -110.00      60.00      25.00
   -110.00      65.00      24.00
   -110.00      70.00      29.00
   -110.00      75.00      49.00
   -110.00      80.00      36.00
   -110.00      85.00      25.00
   -110.00      90.00      23.00
   -110.00      95.00      30.00
   -110.00     100.00      27.00
   -110.00     105.00      25.00
   -110.00     110.00      22.00
   -110.00     115.00      22.00
   -110.00     120.00      23.00
   -110.00     125.00      19.00
   -110.00     130.00      32.00
   -110.00     135.00      48.00
   -110.00     140.00      20.00
   -110.00     145.00      25.00
   -110.00     150.00      25.00
   -110.00     155.00      66.00
   -110.00     160.00      65.00
   -110.00     165.00      32.00
   -110.00     170.00      51.00
   -110.00     175.00      46.00
   -105.00    -180.00      54.00
   -105.00    -175.00      41.00
   -105.00    -170.00      42.00
   -105.00    -165.00      33.00
   -105.00    -160.00      37.00
   -105.00    -155.00      33.00
   -105.00    -150.00      26.00
   -105.00    -145.00      40.00
   -105.00    -140.00      36.00
   -105.00    -135.00      21.00
   -105.00    -130.00      35.00
   -105.00    -125.00      44.00
   -105.00    -120.00      38.00
   -105.00    -115.00      31.00
   -105.00    -110.00      78.00
   -105.00    -105.00      47.00
   -105.00    -100.00      51.00
   -105.00     -95.00      62.00
   -105.00     -90.00      58.00
   -105.00     -85.00      77.00
   -105.00     -80.00      65.00
   -105.00     -75.00      56.00
   -105.00     -70.00      75.00
   -105.00     -65.00      93.00
   -105.00     -60.00      77.00
   -105.00     -55.00      50.00
   -105.00     -50.00      58.00
   -105.00     -45.00      41.00
   -105.00     -40.00      29.00
   -105.00     -35.00      12.00
   -105.00     -30.00       8.00
   -105.00     -25.00       8.00
   -105.00     -20.00       4.00
   -105.00     -15.00       3.00
   -105.00     -10.00       2.00
   -105.00      -5.00       3.00
   -105.00       0.00       4.00
   -105.00       5.00       8.00
   -105.00      10.00       6.00
   -105.00      15.00       6.00
   -105.00      20.00       7.00
   -105.00      25.00       6.00
   -105.00      30.00       7.00
   -105.00      35.00       3.00
   -105.00      40.00       6.00
   -105.00      45.00      17.00
   -105.00      50.00      25.00
   -105.00      55.00      42.00
   -105.00      60.00      39.00
   -105.00      65.00      56.00
   -105.00      70.00      46.00
   -105.00      75.00      35.00
   -105.00      80.00      40.00
   -105.00      85.00      26.00
   -105.00      90.00      22.00
   -105.00      95.00      26.00
   -105.00     100.00      19.00
   -105.00     105.00      22.00
   -105.00     110.00      19.00
   -105.00     115.00      24.00
   -105.00     120.00      27.00
   -105.00     125.00      36.00
   -105.00     130.00      20.00
   -105.00     135.00      20.00
   -105.00     140.00      19.00
   -105.00     145.00      23.00
   -105.00     150.00      28.00
   -105.00     155.00      41.00
   -105.00     160.00      37.00
   -105.00     165.00      52.00
   -105.00     170.00      63.00
   -105.00     175.00      45.00
   -100.00    -180.00      64.00
   -100.00    -175.00      47.00
   -100.00    -170.00      75.00
   -100.00    -165.00      44.00
   -100.00    -160.00      33.00
   -100.00    -155.00      56.00
   -100.00    -150.00      45.00
   -100.00    -145.00      42.00
   -100.00    -140.00      34.00
   -100.00    -135.00      42.00
   -100.00    -130.00      35.00
   -100.00    -125.00      47.00
   -100.00    -120.00      66.00
   -100.00    -115.00      84.00
   -100.00    -110.00      66.00
   -100.00    -105.00      72.00
   -100.00    -100.00      99.00
   -100.00     -95.00      76.00
   -100.00     -90.00     116.00
   -100.00     -85.00     128.00
   -100.00     -80.00     148.00
   -100.00     -75.00     143.00
   -100.00     -70.00     117.00
   -100.00     -65.00     122.00
   -100.00     -60.00      95.00
   -100.00     -55.00      75.00
   -100.00     -50.00      55.00
   -100.00     -45.00      52.00
   -100.00     -40.00      44.00
   -100.00     -35.00      18.00
   -100.00     -30.00      17.00
   -100.00     -25.00      20.00
   -100.00     -20.00      10.00
   -100.00     -15.00       6.00
   -100.00     -10.00       4.00
   -100.00      -5.00       2.00
   -100.00       0.00       3.00
   -100.00       5.00       9.00
   -100.00      10.00       5.00
   -100.00      15.00       5.00
   -100.00      20.00       8.00
   -100.00      25.00       3.00
   -100.00      30.00       4.00
   -100.00      35.00      10.00
   -100.00      40.00      16.00
   -100.00      45.00      31.00
   -100.00      50.00      13.00
   -100.00      55.00      31.00
   -100.00      60.00      34.00
   -100.00      65.00      53.00
   -100.00      70.00      61.00
   -100.00      75.00      45.00
   -100.00      80.00      42.00
   -100.00      85.00      20.00
   -100.00      90.00      33.00
   -100.00      95.00      39.00
   -100.00     100.00      37.00
   -100.00     105.00      35.00
   -100.00     110.00      49.00
   -100.00     115.00      32.00
   -100.00     120.00      21.00
   -100.00     125.00      39.00
   -100.00     130.00      19.00
   -100.00     135.00      21.00
   -100.00     140.00      19.00
   -100.00     145.00      43.00
   -100.00     150.00      25.00
   -100.00     155.00      42.00
   -100.00     160.00      47.00
   -100.00     165.00      65.00
   -100.00     170.00      74.00
   -100.00     175.00      82.00
    -95.00    -180.00      68.00
    -95.00    -175.00      78.00
    -95.00    -170.00      68.00
    -95.00    -165.00      74.00
    -95.00    -160.00      69.00
    -95.00    -155.00      57.00
    -95.00    -150.00      54.00
    -95.00    -145.00      40.00
    -95.00    -140.00      33.00
    -95.00    -135.00      64.00
    -95.00    -130.00      65.00
    -95.00    -125.00      46.00
    -95.00    -120.00      57.00
    -95.00    -115.00      74.00
    -95.00    -110.00      72.00
    -95.00    -105.00     108.00
    -95.00    -100.00      88.00
    -95.00     -95.00     137.00
    -95.00     -90.00     178.00
    -95.00     -85.00     168.00
    -95.00     -80.00     207.00
    -95.00     -75.00     207.00
    -95.00     -70.00     255.00
    -95.00     -65.00     269.00
    -95.00     -60.00     183.00
    -95.00     -55.00     153.00
    -95.00     -50.00     112.00
    -95.00     -45.00      94.00
    -95.00     -40.00      59.00
    -95.00     -35.00      26.00
    -95.00     -30.00      34.00
    -95.00     -25.00       7.00
    -95.00     -20.00      13.00
    -95.00     -15.00       5.00
    -95.00     -10.00       5.00
    -95.00      -5.00       4.00
    -95.00       0.00      19.00
    -95.00       5.00       6.00
    -95.00      10.00       5.00
    -95.00      15.00       6.00
    -95.00      20.00      11.00
    -95.00      25.00      15.00
    -95.00      30.00      10.00
    -95.00      35.00      13.00
    -95.00      40.00      13.00
    -95.00      45.00      12.00
    -95.00      50.00      11.00
    -95.00      55.00      12.00
    -95.00      60.00      28.00
    -95.00      65.00      40.00
    -95.00      70.00      53.00
    -95.00      75.00      42.00
    -95.00      80.00      51.00
    -95.00      85.00      56.00
    -95.00      90.00      55.00
    -95.00      95.00      35.00
    -95.00     100.00      43.00
    -95.00     105.00      29.00
    -95.00     110.00      42.00
    -95.00     115.00      27.00
    -95.00     120.00      43.00
    -95.00     125.00      33.00
    -95.00     130.00      21.00
    -95.00     135.00      38.00
    -95.00     140.00      37.00
    -95.00     145.00      35.00
    -95.00     150.00      50.00
    -95.00     155.00      47.00
    -95.00     160.00      69.00
    -95.00     165.00      88.00
    -95.00     170.00      91.00
    -95.00     175.00      71.00
    -90.00    -180.00      77.00
    -90.00    -175.00      68.00
    -90.00    -170.00     102.00
    -90.00    -165.00      74.00
    -90.00    -160.00      56.00
    -90.00    -155.00      71.00
    -90.00    -150.00      57.00
    -90.00    -145.00      55.00
    -90.00    -140.00      49.00
    -90.00    -135.00      79.00
    -90.00    -130.00      57.00
    -90.00    -125.00      59.00
    -90.00    -120.00      52.00
    -90.00    -115.00      70.00
    -90.00    -110.00      87.00
    -90.00    -105.00      88.00
    -90.00    -100.00      96.00
    -90.00     -95.00     144.00
    -90.00     -90.00     203.00
    -90.00     -85.00     235.00
    -90.00     -80.00     316.00
    -90.00     -75.00     358.00
    -90.00     -70.00     364.00
    -90.00     -65.00     423.00
    -90.00     -60.00     349.00
    -90.00     -55.00     273.00
    -90.00     -50.00     172.00
    -90.00     -45.00     108.00
    -90.00     -40.00      77.00
    -90.00     -35.00      55.00
    -90.00     -30.00      26.00
    -90.00     -25.00      17.00
    -90.00     -20.00      12.00
    -90.00     -15.00       8.00
    -90.00     -10.00       4.00
    -90.00      -5.00      24.00
    -90.00       0.00       6.00
    -90.00       5.00      11.00
    -90.00      10.00       9.00
    -90.00      15.00       7.00
    -90.00      20.00       6.00
    -90.00      25.00       7.00
    -90.00      30.00       6.00
    -90.00      35.00       3.00
    -90.00      40.00       2.00
    -90.00      45.00       9.00
    -90.00      50.00      26.00
    -90.00      55.00       5.00
    -90.00      60.00      11.00
    -90.00      65.00      13.00
    -90.00      70.00      22.00
    -90.00      75.00      29.00
    -90.00      80.00      46.00
    -90.00      85.00      58.00
    -90.00      90.00      48.00
    -90.00      95.00      45.00
    -90.00     100.00      36.00
    -90.00     105.00      38.00
    -90.00     110.00      56.00
    -90.00     115.00      45.00
    -90.00     120.00      32.00
    -90.00     125.00      44.00
    -90.00     130.00      42.00
    -90.00     135.00      40.00
    -90.00     140.00      34.00
    -90.00     145.00      48.00
    -90.00     150.00      55.00
    -90.00     155.00      60.00
    -90.00     160.00      78.00
    -90.00     165.00      92.00
    -90.00     170.00      92.00
    -90.00     175.00     114.00
    -85.00    -180.00      70.00
    -85.00    -175.00      84.00
    -85.00    -170.00      81.00
    -85.00    -165.00      65.00
    -85.00    -160.00      71.00
    -85.00    -155.00      68.00
    -85.00    -150.00      66.00
    -85.00    -145.00      52.00
    -85.00    -140.00      45.00
    -85.00    -135.00      44.00
    -85.00    -130.00      37.00
    -85.00    -125.00      49.00
    -85.00    -120.00      44.00
    -85.00    -115.00      68.00
    -85.00    -110.00      61.00
    -85.00    -105.00      94.00
    -85.00    -100.00     120.00
    -85.00     -95.00     175.00
    -85.00     -90.00     247.00
    -85.00     -85.00     303.00
    -85.00     -80.00     321.00
    -85.00     -75.00     360.00
    -85.00     -70.00     445.00
    -85.00     -65.00     454.00
    -85.00     -60.00     416.00
    -85.00     -55.00     311.00
    -85.00     -50.00     188.00
    -85.00     -45.00     138.00
    -85.00     -40.00      92.00
    -85.00     -35.00      52.00
    -85.00     -30.00      40.00
    -85.00     -25.00      19.00
    -85.00     -20.00      29.00
    -85.00     -15.00       7.00
    -85.00     -10.00       7.00
    -85.00      -5.00      11.00
    -85.00       0.00       9.00
    -85.00       5.00       5.00
    -85.00      10.00       5.00
    -85.00      15.00       2.00
    -85.00      20.00       1.00
    -85.00      25.00       4.00
    -85.00      30.00       3.00
    -85.00      35.00       4.00
    -85.00      40.00       1.00
    -85.00      45.00       3.00
    -85.00      50.00       1.00
    -85.00      55.00       7.00
    -85.00      60.00       3.00
    -85.00      65.00       7.00
    -85.00      70.00       5.00
    -85.00      75.00      25.00
    -85.00      80.00      26.00
    -85.00      85.00      34.00
    -85.00      90.00      25.00
    -85.00      95.00      26.00
    -85.00     100.00      24.00
    -85.00     105.00      38.00
    -85.00     110.00      37.00
    -85.00     115.00      34.00
    -85.00     120.00      30.00
    -85.00     125.00      45.00
    -85.00     130.00      54.00
    -85.00     135.00      33.00
    -85.00     140.00      52.00
    -85.00     145.00      22.00
    -85.00     150.00      30.00
    -85.00     155.00      65.00
    -85.00     160.00      48.00
    -85.00     165.00      79.00
    -85.00     170.00      84.00
    -85.00     175.00      87.00
    -80.00    -180.00      73.00
    -80.00    -175.00      66.00
    -80.00    -170.00      80.00
    -80.00    -165.00      69.00
    -80.00    -160.00      70.00
    -80.00    -155.00      53.00
    -80.00    -150.00      69.00
    -80.00    -145.00      43.00
    -80.00    -140.00      56.00
    -80.00    -135.00      35.00
    -80.00    -130.00      38.00
    -80.00    -125.00      49.00
    -80.00    -120.00      74.00
    -80.00    -115.00      55.00
    -80.00    -110.00     113.00
    -80.00    -105.00     121.00
    -80.00    -100.00     132.00
    -80.00     -95.00     148.00
    -80.00     -90.00     225.00
    -80.00     -85.00     340.00
    -80.00     -80.00     330.00
    -80.00     -75.00     392.00
    -80.00     -70.00     378.00
    -80.00     -65.00     449.00
    -80.00     -60.00     333.00
    -80.00     -55.00     245.00
    -80.00     -50.00     152.00
    -80.00     -45.00      99.00
    -80.00     -40.00      64.00
    -80.00     -35.00      47.00
    -80.00     -30.00      23.00
    -80.00     -25.00      23.00
    -80.00     -20.00      17.00
    -80.00     -15.00      13.00
    -80.00     -10.00      11.00
    -80.00      -5.00      20.00
    -80.00       0.00       7.00
    -80.00       5.00       3.00
    -80.00      15.00       4.00
    -80.00      20.00       4.00
    -80.00      25.00       2.00
    -80.00      30.00       1.00
    -80.00      35.00       1.00
    -80.00      40.00       1.00
    -80.00      50.00       3.00
    -80.00      55.00       2.00
    -80.00      60.00       3.00
    -80.00      65.00       3.00
    -80.00      70.00       6.00
    -80.00      75.00      22.00
    -80.00      80.00      29.00
    -80.00      85.00      20.00
    -80.00      90.00      35.00
    -80.00      95.00      35.00
    -80.00     100.00      33.00
    -80.00     105.00      28.00
    -80.00     110.00      42.00
    -80.00     115.00      44.00
    -80.00     120.00      42.00
    -80.00     125.00      50.00
    -80.00     130.00      48.00
    -80.00     135.00      50.00
    -80.00     140.00      44.00
    -80.00     145.00      32.00
    -80.00     150.00      39.00
    -80.00     155.00      43.00
    -80.00     160.00      54.00
    -80.00     165.00      65.00
    -80.00     170.00      44.00
    -80.00     175.00      48.00
    -75.00    -180.00      60.00
    -75.00    -175.00      71.00
    -75.00    -170.00      52.00
    -75.00    -165.00      51.00
    -75.00    -160.00      58.00
    -75.00    -155.00      50.00
    -75.00    -150.00      48.00
    -75.00    -145.00      28.00
    -75.00    -140.00      33.00
    -75.00    -135.00      43.00
    -75.00    -130.00      40.00
    -75.00    -125.00      48.00
    -75.00    -120.00      44.00
    -75.00    -115.00      54.00
    -75.00    -110.00      58.00
    -75.00    -105.00     108.00
    -75.00    -100.00      94.00
    -75.00     -95.00     139.00
    -75.00     -90.00     180.00
    -75.00     -85.00     223.00
    -75.00     -80.00     208.00
    -75.00     -75.00     233.00
    -75.00     -70.00     325.00
    -75.00     -65.00     261.00
    -75.00     -60.00     202.00
    -75.00     -55.00     158.00
    -75.00     -50.00     126.00
    -75.00     -45.00      98.00
    -75.00     -40.00      70.00
    -75.00     -35.00      36.00
    -75.00     -30.00      28.00
    -75.00     -25.00      28.00
    -75.00     -20.00      14.00
    -75.00     -15.00       9.00
    -75.00     -10.00       5.00
    -75.00      -5.00       2.00
    -75.00       0.00       3.00
    -75.00       5.00       1.00
    -75.00      20.00       2.00
    -75.00      25.00       1.00
    -75.00      50.00       1.00
    -75.00      55.00       6.00
    -75.00      60.00       5.00
    -75.00      70.00       8.00
    -75.00      75.00      15.00
    -75.00      80.00      15.00
    -75.00      85.00      19.00
    -75.00      90.00      51.00
    -75.00      95.00      99.00
    -75.00     100.00      57.00
    -75.00     105.00      34.00
    -75.00     110.00      30.00
    -75.00     115.00      43.00
    -75.00     120.00      45.00
    -75.00     125.00      52.00
    -75.00     130.00      44.00
    -75.00     135.00      52.00
    -75.00     140.00      32.00
    -75.00     145.00      43.00
    -75.00     150.00      44.00
    -75.00     155.00      44.00
    -75.00     160.00      67.00
    -75.00     165.00      49.00
    -75.00     170.00      57.00
    -75.00     175.00      60.00
    -70.00    -180.00      43.00
    -70.00    -175.00      34.00
    -70.00    -170.00      38.00
    -70.00    -165.00      52.00
    -70.00    -160.00      36.00
    -70.00    -155.00      44.00
    -70.00    -150.00      44.00
    -70.00    -145.00      30.00
    -70.00    -140.00      50.00
    -70.00    -135.00      43.00
    -70.00    -130.00      27.00
    -70.00    -125.00      64.00
    -70.00    -120.00      73.00
    -70.00    -115.00      53.00
    -70.00    -110.00      50.00
    -70.00    -105.00      90.00
    -70.00    -100.00      99.00
    -70.00     -95.00     125.00
    -70.00     -90.00     125.00
    -70.00     -85.00     158.00
    -70.00     -80.00     165.00
    -70.00     -75.00     175.00
    -70.00     -70.00     171.00
    -70.00     -65.00     157.00
    -70.00     -60.00     134.00
    -70.00     -55.00     145.00
    -70.00     -50.00      99.00
    -70.00     -45.00      85.00
    -70.00     -40.00      40.00
    -70.00     -35.00      33.00
    -70.00     -30.00      32.00
    -70.00     -25.00      14.00
    -70.00     -20.00       6.00
    -70.00     -15.00       2.00
    -70.00     -10.00       3.00
    -70.00      25.00       1.00
    -70.00      55.00       1.00
    -70.00      60.00       2.00
    -70.00      65.00       2.00
    -70.00      70.00       2.00
    -70.00      75.00      10.00
    -70.00      80.00       9.00
    -70.00      85.00      18.00
    -70.00      90.00      22.00
    -70.00      95.00      28.00
    -70.00     100.00      44.00
    -70.00     105.00      34.00
    -70.00     110.00      31.00
    -70.00     115.00      32.00
    -70.00     120.00      51.00
    -70.00     125.00      57.00
    -70.00     130.00      39.00
    -70.00     135.00      29.00
    -70.00     140.00      44.00
    -70.00     145.00      35.00
    -70.00     150.00      31.00
    -70.00     155.00      44.00
    -70.00     160.00      54.00
    -70.00     165.00      35.00
    -70.00     170.00      29.00
    -70.00     175.00      41.00
    -65.00    -180.00      44.00
    -65.00    -175.00      24.00
    -65.00    -170.00      28.00
    -65.00    -165.00      31.00
    -65.00    -160.00      35.00
    -65.00    -155.00      38.00
    -65.00    -150.00      20.00
    -65.00    -145.00      19.00
    -65.00    -140.00      23.00
    -65.00    -135.00      26.00
    -65.00    -130.00      43.00
    -65.00    -125.00      52.00
    -65.00    -120.00      62.00
    -65.00    -115.00      63.00
    -65.00    -110.00      83.00
    -65.00    -105.00      65.00
    -65.00    -100.00      99.00
    -65.00     -95.00      93.00
    -65.00     -90.00     145.00
    -65.00     -85.00     116.00
    -65.00     -80.00     158.00
    -65.00     -75.00     125.00
    -65.00     -70.00     136.00
    -65.00     -65.00     115.00
    -65.00     -60.00     116.00
    -65.00     -55.00      79.00
    -65.00     -50.00      46.00
    -65.00     -45.00      70.00
    -65.00     -40.00      30.00
    -65.00     -35.00      11.00
    -65.00     -30.00      19.00
    -65.00     -25.00      12.00
    -65.00     -20.00       2.00
    -65.00     -15.00       2.00
    -65.00     -10.00       3.00
    -65.00      -5.00       2.00
    -65.00       0.00       1.00
    -65.00      10.00       2.00
    -65.00      15.00       1.00
    -65.00      30.00       1.00
    -65.00      35.00       2.00
    -65.00      50.00       2.00
    -65.00      55.00       1.00
    -65.00      70.00       1.00
    -65.00      75.00       7.00
    -65.00      80.00       3.00
    -65.00      85.00      35.00
    -65.00      90.00      27.00
    -65.00      95.00      19.00
    -65.00     100.00      29.00
    -65.00     105.00      25.00
    -65.00     110.00      22.00
    -65.00     115.00      34.00
    -65.00     120.00      21.00
    -65.00     125.00      36.00
    -65.00     130.00      50.00
    -65.00     135.00      20.00
    -65.00     140.00      35.00
    -65.00     145.00      36.00
    -65.00     150.00      43.00
    -65.00     155.00      35.00
    -65.00     160.00      39.00
    -65.00     165.00      20.00
    -65.00     170.00      22.00
    -65.00     175.00      22.00
    -60.00    -180.00       9.00
    -60.00    -175.00      22.00
    -60.00    -170.00      22.00
    -60.00    -165.00      14.00
    -60.00    -160.00      23.00
    -60.00    -155.00      22.00
    -60.00    -150.00      24.00
    -60.00    -145.00      19.00
    -60.00    -140.00      21.00
    -60.00    -135.00      22.00
    -60.00    -130.00      37.00
    -60.00    -125.00      36.00
    -60.00    -120.00      57.00
    -60.00    -115.00      53.00
    -60.00    -110.00      58.00
    -60.00    -105.00      85.00
    -60.00    -100.00      93.00
    -60.00     -95.00      99.00
    -60.00     -90.00      73.00
    -60.00     -85.00      86.00
    -60.00     -80.00      88.00
    -60.00     -75.00      87.00
    -60.00     -70.00     131.00
    -60.00     -65.00      79.00
    -60.00     -60.00      46.00
    -60.00     -55.00      30.00
    -60.00     -50.00      53.00
    -60.00     -45.00      25.00
    -60.00     -40.00      13.00
    -60.00     -35.00      17.00
    -60.00     -30.00      29.00
    -60.00     -25.00      12.00
    -60.00     -20.00       2.00
    -60.00     -15.00       1.00
    -60.00      10.00       2.00
    -60.00      15.00       2.00
    -60.00      20.00       1.00
    -60.00      70.00       1.00
    -60.00      80.00       6.00
    -60.00      85.00       4.00
    -60.00      90.00      11.00
    -60.00      95.00      23.00
    -60.00     100.00      47.00
    -60.00     105.00      31.00
    -60.00     110.00      31.00
    -60.00     115.00      29.00
    -60.00     120.00      23.00
    -60.00     125.00      36.00
    -60.00     130.00      22.00
    -60.00     135.00      22.00
    -60.00     140.00      14.00
    -60.00     145.00      25.00
    -60.00     150.00      27.00
    -60.00     155.00      20.00
    -60.00     160.00      34.00
    -60.00     165.00      24.00
    -60.00     170.00      15.00
    -60.00     175.00      20.00
    -55.00    -180.00      19.00
    -55.00    -175.00      31.00
    -55.00    -170.00      24.00
    -55.00    -165.00      22.00
    -55.00    -160.00      28.00
    -55.00    -155.00      12.00
    -55.00    -150.00      36.00
    -55.00    -145.00      32.00
    -55.00    -140.00      29.00
    -55.00    -135.00      35.00
    -55.00    -130.00      34.00
    -55.00    -125.00      42.00
    -55.00    -120.00      46.00
    -55.00    -115.00      67.00
    -55.00    -110.00      50.00
    -55.00    -105.00      80.00
    -55.00    -100.00      64.00
    -55.00     -95.00      54.00
    -55.00     -90.00      67.00
    -55.00     -85.00      70.00
    -55.00     -80.00      52.00
    -55.00     -75.00      68.00
    -55.00     -70.00      66.00
    -55.00     -65.00      69.00
    -55.00     -60.00      59.00
    -55.00     -55.00      41.00
    -55.00     -50.00      18.00
    -55.00     -45.00      11.00
    -55.00     -40.00      20.00
    -55.00     -35.00      22.00
    -55.00     -30.00       2.00
    -55.00     -15.00       1.00
    -55.00      -5.00       1.00
    -55.00       0.00       2.00
    -55.00      25.00       1.00
    -55.00      40.00       1.00
    -55.00      60.00       1.00
    -55.00      70.00       1.00
    -55.00      75.00       4.00
    -55.00      80.00       3.00
    -55.00      85.00      10.00
    -55.00      90.00      19.00
    -55.00      95.00      17.00
    -55.00     100.00      40.00
    -55.00     105.00      22.00
    -55.00     110.00      14.00
    -55.00     115.00      26.00
    -55.00     120.00      25.00
    -55.00     125.00      34.00
    -55.00     130.00      33.00
    -55.00     135.00      30.00
    -55.00     140.00      20.00
    -55.00     145.00      16.00
    -55.00     150.00      29.00
    -55.00     155.00      13.00
    -55.00     160.00      30.00
    -55.00     165.00      24.00
    -55.00     170.00      19.00
    -55.00     175.00      14.00
    -50.00    -180.00      15.00
    -50.00    -175.00      27.00
    -50.00    -170.00      33.00
    -50.00    -165.00      26.00
    -50.00    -160.00      24.00
    -50.00    -155.00      37.00
    -50.00    -150.00      30.00
    -50.00    -145.00      33.00
    -50.00    -140.00      31.00
    -50.00    -135.00      26.00
    -50.00    -130.00      30.00
    -50.00    -125.00      35.00
    -50.00    -120.00      48.00
    -50.00    -115.00      47.00
    -50.00    -110.00      66.00
    -50.00    -105.00      68.00
    -50.00    -100.00      44.00
    -50.00     -95.00      52.00
    -50.00     -90.00      51.00
    -50.00     -85.00      47.00
    -50.00     -80.00      45.00
    -50.00     -75.00      51.00
    -50.00     -70.00      43.00
    -50.00     -65.00      38.00
    -50.00     -60.00      71.00
    -50.00     -55.00      22.00
    -50.00     -50.00       9.00
    -50.00     -45.00       8.00
    -50.00     -40.00      13.00
    -50.00     -35.00       4.00
    -50.00     -30.00       2.00
    -50.00     -25.00       1.00
    -50.00     -15.00       1.00
    -50.00      -5.00       1.00
    -50.00       0.00       2.00
    -50.00       5.00       2.00
    -50.00      10.00       1.00
    -50.00      20.00       1.00
    -50.00      25.00      10.00
    -50.00      55.00       3.00
    -50.00      60.00       1.00
    -50.00      75.00       2.00
    -50.00      80.00       8.00
    -50.00      85.00      10.00
    -50.00      90.00      16.00
    -50.00      95.00      19.00
    -50.00     100.00      20.00
    -50.00     105.00      17.00
    -50.00     110.00      28.00
    -50.00     115.00      27.00
    -50.00     120.00      33.00
    -50.00     125.00      24.00
    -50.00     130.00      36.00
    -50.00     135.00      26.00
    -50.00     140.00      19.00
    -50.00     145.00      16.00
    -50.00     150.00      19.00
    -50.00     155.00      11.00
    -50.00     160.00      20.00
    -50.00     165.00      25.00
    -50.00     170.00      30.00
    -50.00     175.00      17.00
    -45.00    -180.00      28.00
    -45.00    -175.00      30.00
    -45.00    -170.00      31.00
    -45.00    -165.00      25.00
    -45.00    -160.00      29.00
    -45.00    -155.00      23.00
    -45.00    -150.00      34.00
    -45.00    -145.00      28.00
    -45.00    -140.00      26.00
    -45.00    -135.00      31.00
    -45.00    -130.00      28.00
    -45.00    -125.00      18.00
    -45.00    -120.00      40.00
    -45.00    -115.00      20.00
    -45.00    -110.00      40.00
    -45.00    -105.00      24.00
    -45.00    -100.00      21.00
    -45.00     -95.00      25.00
    -45.00     -90.00      34.00
    -45.00     -85.00      36.00
    -45.00     -80.00      24.00
    -45.00     -75.00      16.00
    -45.00     -70.00      24.00
    -45.00     -65.00      31.00
    -45.00     -60.00      14.00
    -45.00     -55.00      12.00
    -45.00     -50.00      15.00
    -45.00     -45.00       7.00
    -45.00     -40.00       6.00
    -45.00     -35.00       1.00
    -45.00     -15.00       2.00
    -45.00       0.00       2.00
    -45.00      10.00       2.00
    -45.00      15.00       2.00
    -45.00      20.00       6.00
    -45.00      30.00       1.00
    -45.00      65.00       1.00
    -45.00      75.00       7.00
    -45.00      80.00       5.00
    -45.00      85.00       3.00
    -45.00      90.00      12.00
    -45.00      95.00      13.00
    -45.00     100.00      17.00
    -45.00     105.00      13.00
    -45.00     110.00      30.00
    -45.00     115.00      10.00
    -45.00     120.00      13.00
    -45.00     125.00      14.00
    -45.00     130.00      15.00
    -45.00     135.00      25.00
    -45.00     140.00      10.00
    -45.00     145.00      10.00
