         x          y          z
    -39.00    -118.50       0.05
    -39.00     -54.00       0.10
    -38.00    -147.00       0.05
    -38.00    -118.00       0.05
    -38.00    -112.50       0.05
    -38.00    -112.00       0.05
    -34.50    -145.50       0.05
    -34.50    -121.50       0.05
    -34.00     -90.50       0.05
    -34.00     -78.50       0.05
    -34.00     -68.50       0.05
    -34.00     -62.00       0.05
    -33.50     -77.00       0.05
    -33.50     -68.00       0.05
    -33.00    -167.50       0.05
    -33.00     -98.00       0.05
    -32.00    -173.50       0.05
    -32.00     164.00       0.05
    -31.00    -139.00       0.05
    -31.00    -133.50       0.05
    -31.00    -119.50       0.05
    -31.00    -113.00       0.05
    -30.50    -103.00       0.05
    -30.50     -93.50       0.10
    -30.50     -51.50       0.10
    -30.50     -49.50       0.05
    -29.50     -64.00       0.10
    -29.50     173.00       0.10
    -29.00    -138.00       0.05
    -29.00    -113.00       0.05
    -28.50    -167.00       0.05
    -28.50    -166.50       0.05
    -27.00     113.00       0.05
    -27.00     116.50       0.05
    -24.50     -78.00       0.05
    -24.50     -71.50       0.05
    -21.50     -96.50       0.05
    -21.50     162.50       0.05
    -20.50     -96.00       0.05
    -20.50     162.00       0.05
    -18.50     -98.50       0.05
    -18.50     -91.00       0.05
    -18.50     -89.50       0.05
    -18.50     161.00       0.05
    -18.50     162.00       0.05
    -18.50     162.50       0.05
    -17.00    -136.00       0.05
    -17.00     -58.00       0.05
    -16.50     -99.00       0.05
    -16.50     -98.00       0.05
    -16.50     159.50       0.05
    -16.50     161.00       0.05
    -16.00    -100.00       0.05
    -16.00     159.00       0.05
    -15.50     -99.50       0.05
    -15.50     159.50       0.05
    -14.50    -101.50       0.05
    -14.50    -100.50       0.05
    -14.50     -95.50       0.05
    -14.50     -95.00       0.05
    -14.50     158.50       0.05
    -14.50     159.00       0.05
    -14.50     159.50       0.05
    -14.50     162.50       0.05
    -14.00    -102.00       0.05
    -14.00     -99.50       0.05
    -14.00     -98.00       0.05
    -14.00     -96.00       0.05
    -14.00     158.00       0.05
    -14.00     158.50       0.05
    -14.00     160.50       0.05
    -14.00     161.00       0.05
    -13.00    -101.00       0.05
    -13.00    -100.00       0.05
    -13.00     157.00       0.05
    -13.00     157.50       0.05
    -12.50    -100.50       0.05
    -12.50     155.50       0.05
    -12.00    -100.00       0.05
    -12.00     156.00       0.05
    -11.50    -104.50       0.05
    -11.50     155.00       0.05
    -11.00    -100.00       0.05
    -11.00     157.00       0.05
    -10.50    -179.50       0.05
    -10.50     159.00       0.05
    -10.00     -98.50       0.05
    -10.00     157.50       0.05
     -9.50    -102.00       0.05
     -9.50     -99.00       0.10
     -9.50     152.50       0.05
     -9.50     155.50       0.05
     -9.50     156.50       0.05
     -3.50    -102.50       0.05
     -3.50     148.50       0.05
     -2.50     165.00       0.05
     -2.50     169.00       0.05
      5.50     161.00       0.05
      5.50     167.00       0.05
      6.00    -126.50       0.05
      6.00    -119.50       0.05
      6.50     164.50       0.05
      6.50     170.00       0.05
     10.00    -139.50       0.05
     10.00    -129.00       0.05
     12.00     145.00       0.10
     12.00     178.00       0.10
     14.50     166.50       0.05
     14.50     172.50       0.05
     15.00     153.50       0.05
     15.00     166.50       0.05
     16.00    -138.00       0.05
     16.00    -137.50       0.05
     16.00     156.00       0.05
     16.00     171.00       0.05
     18.00     153.00       0.05
     18.00     163.50       0.05
     20.50    -166.00       0.05
     20.50     -82.50       0.05
     22.00     155.50       0.05
     22.00     168.50       0.05
     23.00     152.50       0.05
     23.00     163.50       0.05
     23.50     147.00       0.05
     23.50     159.00       0.05
     24.50     151.00       0.05
     24.50     164.00       0.05
     25.00     141.50       0.05
     25.00     146.50       0.05
     27.00    -156.50       0.05
     27.00     -85.50       0.05
     28.00     144.50       0.05
     28.00     154.50       0.05
     28.50     146.00       0.05
     28.50     159.50       0.05
     29.00     130.50       0.05
     29.00     135.50       0.05
     29.00     141.00       0.05
     29.00     144.00       0.05
     29.00     145.50       0.05
     29.00     160.00       0.05
     30.00      82.50       0.05
     30.00     143.00       0.05
     30.00     148.50       0.05
     30.00     169.50       0.05
     31.50     123.00       0.05
     31.50     147.50       0.05
     33.00      63.00       0.05
     33.00      74.50       0.05
     33.00     122.00       0.05
     33.00     145.50       0.05
     33.50    -138.00       0.10
     33.50    -100.50       0.10
     34.00     136.00       0.05
     34.00     145.50       0.05
     34.50     -75.00       0.05
     34.50     163.50       0.05
     36.50    -160.50       0.10
     36.50    -106.50       0.10
     38.00    -154.50       0.05
     38.00      96.50       0.05
     40.00     -75.00       0.05
     40.00     128.00       0.05
     40.00     151.50       0.05
     40.00     158.00       0.05
     42.00      78.00       0.05
     42.00      80.00       0.05
     44.00      96.00       0.05
     44.00     120.00       0.05
     45.00     102.50       0.05
     45.00     103.50       0.05
     45.50      47.00       0.05
     45.50      49.50       0.05
     46.00      97.50       0.05
     46.00     113.00       0.05
     47.00      99.50       0.05
     47.00     114.00       0.05
     47.50      92.50       0.05
     47.50     150.50       0.05
     48.00     115.00       0.05
     48.00     138.50       0.05
     48.50     114.00       0.05
     48.50     150.00       0.05
     48.50     161.50       0.05
     48.50     169.00       0.05
     49.00     -85.00       0.05
     49.00     168.50       0.05
     49.50      92.00       0.05
     49.50      98.50       0.05
     49.50     107.50       0.05
     49.50     109.00       0.05
     49.50     109.50       0.05
     49.50     144.00       0.05
     50.00      71.00       0.05
     50.00      73.00       0.05
     50.50      90.00       0.05
     50.50     105.50       0.05
     51.50     123.00       0.05
     51.50     160.00       0.05
     52.00     146.00       0.05
     52.00     149.00       0.05
     52.50     -84.50       0.05
     52.50     -83.50       0.05
     52.50     159.50       0.05
     52.50     167.50       0.05
     53.00    -102.00       0.05
     53.00     -96.00       0.05
     53.00      81.00       0.05
     53.00      82.00       0.05
     53.00      96.50       0.05
     53.00     103.50       0.05
     53.50      83.50       0.05
     53.50      90.50       0.05
     53.50      92.50       0.05
     53.50      99.50       0.05
     54.00      87.50       0.05
     54.00     113.00       0.05
     55.50      74.00       0.05
     55.50      87.00       0.05
     56.50    -160.50       0.05
     56.50     144.50       0.05
     56.50     156.00       0.05
     56.50     169.00       0.05
     57.00     110.50       0.05
     57.00     139.50       0.05
     57.50      72.50       0.05
     57.50      80.00       0.05
     57.50     125.50       0.05
     57.50     145.50       0.05
     58.00      25.00       0.05
     58.00      79.00       0.05
     58.00      80.50       0.05
     58.00      82.50       0.05
     58.00     104.50       0.05
     58.00     131.00       0.05
     58.50      79.50       0.05
     58.50      80.50       0.05
     58.50      83.50       0.05
     58.50      92.00       0.05
     58.50      97.50       0.05
     58.50     106.50       0.05
     58.50     108.50       0.05
     58.50     157.50       0.05
     59.00      80.50       0.05
     59.00      83.00       0.05
     59.00     101.00       0.05
     59.00     115.50       0.05
     59.00     153.00       0.05
     59.00     172.00       0.05
     59.50    -148.50       0.05
     59.50     141.00       0.05
     60.00      70.50       0.05
     60.00      80.00       0.05
     60.00     165.00       0.05
     60.00     171.00       0.05
     60.50      69.50       0.05
     60.50      80.00       0.05
     60.50      84.50       0.05
     60.50      91.50       0.05
     60.50     106.00       0.05
     60.50     140.00       0.05
     61.00      94.00       0.05
     61.00     146.00       0.05
     62.00    -112.00       0.05
     62.00    -100.00       0.05
     62.00      99.50       0.05
     62.00     165.00       0.05
     62.00     166.00       0.05
     62.00     166.50       0.05
     62.50     108.00       0.05
     62.50     131.50       0.05
     63.00    -111.50       0.05
     63.00    -101.50       0.05
     64.00      74.50       0.05
     64.00      76.00       0.05
     65.00      73.00       0.05
     65.00      79.50       0.05
     65.00     105.00       0.05
     65.00     129.50       0.05
     66.50     -76.00       0.05
     66.50     120.00       0.05
     67.50    -160.50       0.05
     67.50     -96.00       0.05
     67.50     -88.50       0.05
     67.50     157.00       0.05
     68.00    -165.50       0.05
     68.00     -97.00       0.05
     68.00     -90.50       0.05
     68.00     178.50       0.05
     68.50     134.50       0.05
     68.50     154.00       0.05
     69.00     -97.00       0.05
     69.00     -96.50       0.05
     69.00     -90.50       0.05
     69.00     -89.00       0.05
     69.00      63.50       0.05
     69.00      65.50       0.05
     69.00      75.00       0.05
     69.00      79.00       0.05
     70.50     -98.50       0.05
     70.50     -97.50       0.10
     70.50     -97.00       0.05
     70.50     -91.50       0.05
     70.50     -91.00       0.05
     70.50     -90.50       0.05
     70.50     -89.50       0.05
     71.00    -112.50       0.05
     71.00    -109.00       0.05
     71.00    -107.00       0.05
     71.00    -102.50       0.05
     71.00     -96.50       0.05
     71.00     -91.00       0.05
     71.00     147.50       0.05
     71.00     175.00       0.05
     71.50     -98.50       0.05
     71.50     -98.00       0.05
     71.50     -91.50       0.05
     71.50     -90.50       0.05
     71.50      86.00       0.05
     71.50     160.00       0.05
     72.00    -154.00       0.05
     72.00     155.00       0.05
     72.50     -98.00       0.05
     72.50     -91.50       0.05
     72.50      56.00       0.05
     72.50      62.50       0.05
     73.00    -166.50       0.05
     73.00     -97.50       0.10
     73.00     -96.50       0.05
     73.00     -91.50       0.05
     73.00     -90.50       0.05
     73.00     -90.00       0.05
     73.00     112.50       0.05
     73.00     151.00       0.05
     73.00     162.00       0.05
     74.00    -173.00       0.05
     74.00      45.00       0.05
     74.00      58.00       0.05
     74.00     161.50       0.05
     74.50    -178.50       0.05
     74.50    -169.00       0.05
     74.50     -94.50       0.05
     74.50     -90.50       0.05
     74.50      53.50       0.05
     74.50      55.00       0.05
     74.50      64.50       0.05
     74.50      82.50       0.05
     74.50     108.00       0.05
     74.50     128.50       0.05
     75.00    -100.00       0.05
     75.00     -91.00       0.05
     75.00      56.00       0.05
     75.00      72.50       0.05
     76.00      77.00       0.05
     76.00     106.00       0.05
     76.50    -174.00       0.05
     76.50      40.00       0.05
     76.50      58.00       0.05
     76.50     146.00       0.05
     77.00    -164.50       0.05
     77.00     177.50       0.05
     77.50      48.50       0.05
     77.50     155.00       0.05
     78.00     166.50       0.05
     78.00     179.00       0.05
     78.50     -47.00       0.05
     78.50     -46.00       0.05
     78.50     -45.50       0.05
     78.50      97.50       0.05
     78.50     110.50       0.05
     78.50     114.00       0.05
     78.50     115.00       0.05
     78.50     120.00       0.05
     79.50    -180.00       0.05
     79.50    -179.00       0.05
     79.50     -68.50       0.05
     79.50     -63.50       0.05
     79.50      85.50       0.05
     79.50      94.50       0.05
     79.50     170.50       0.05
     79.50     171.00       0.05
     79.50     173.50       0.05
     79.50     177.50       0.05
     80.00     -42.00       0.05
     80.00      59.50       0.05
     80.00     101.00       0.05
     80.00     124.50       0.05
     80.50    -141.00       0.05
     80.50      76.00       0.05
     80.50      96.00       0.05
     80.50     155.00       0.05
     81.50    -174.50       0.05
     81.50    -159.50       0.05
     81.50     -46.50       0.05
     81.50     115.00       0.05
     82.00    -122.00       0.05
     82.00     -50.00       0.05
     82.00     121.00       0.05
     82.00     141.50       0.05
     82.50    -148.50       0.05
     82.50    -146.00       0.05
     82.50      58.00       0.05
     82.50      94.50       0.05
     82.50     139.00       0.05
     82.50     179.00       0.05
     83.00    -142.50       0.05
     83.00    -131.00       0.05
     83.00    -126.50       0.05
     83.00    -101.00       0.05
     83.00      63.50       0.05
     83.00     123.50       0.05
     83.00     138.50       0.05
     83.00     158.50       0.05
     84.00    -133.50       0.05
     84.00     -47.50       0.05
     84.00      38.50       0.05
     84.00      72.00       0.05
     84.00     136.50       0.05
     84.00     175.50       0.05
     84.50    -131.50       0.05
     84.50    -128.50       0.05
     84.50     -55.00       0.05
     84.50      96.50       0.05
     84.50     131.50       0.05
     84.50     135.50       0.05
     84.50     139.50       0.05
     84.50     169.00       0.05
     85.00    -163.00       0.05
     85.00     161.50       0.05
     85.00     166.00       0.05
     85.00     173.00       0.05
     85.50    -143.50       0.05
     85.50    -128.50       0.05
     85.50     -61.00       0.05
     85.50     -60.00       0.05
     85.50      61.00       0.05
     85.50      62.50       0.05
     85.50      98.00       0.05
     85.50     100.00       0.05
     85.50     117.50       0.05
     85.50     118.50       0.05
     85.50     134.50       0.05
     85.50     136.00       0.05
     86.00    -174.00       0.05
     86.00    -131.00       0.05
     86.00    -128.50       0.05
     86.00     -62.50       0.05
     86.00     -60.00       0.05
     86.00      98.00       0.05
     86.00      99.00       0.05
     86.00     135.00       0.10
     86.00     165.50       0.05
     86.50    -127.50       0.05
     86.50    -124.50       0.05
     86.50    -102.50       0.05
     86.50     -60.00       0.05
     86.50      98.50       0.05
     86.50     136.00       0.05
     87.00     -68.00       0.05
     87.00     -61.50       0.05
     87.00     -59.50       0.05
     87.00     -55.00       0.05
     87.00      94.50       0.05
     87.00      97.50       0.05
     87.00      98.50       0.05
     87.00     102.00       0.05
     87.50    -138.50       0.05
     87.50    -133.00       0.05
     87.50     -57.00       0.05
     87.50     -53.50       0.05
     87.50      96.00       0.05
     87.50      97.00       0.05
     87.50     103.00       0.05
     87.50     139.00       0.05
     87.50     142.00       0.05
     87.50     173.00       0.05
     88.00    -177.00       0.05
     88.00    -175.00       0.05
     88.00    -174.50       0.05
     88.00    -169.50       0.05
     88.00    -134.50       0.05
     88.00    -117.00       0.05
     88.00    -100.50       0.05
     88.00      13.50       0.05
     88.00      20.00       0.05
     88.00      60.00       0.05
     88.00     139.50       0.10
     88.00     161.00       0.05
     88.00     163.00       0.05
     88.00     164.50       0.05
     88.00     166.50       0.05
     88.50    -153.00       0.05
     88.50    -123.50       0.05
     88.50     -62.50       0.05
     88.50     -60.00       0.05
     88.50     -52.50       0.05
     88.50     -45.50       0.05
     88.50      89.00       0.05
     88.50      95.00       0.05
     88.50      97.00       0.05
     88.50     100.00       0.05
     88.50     138.00       0.05
     88.50     154.00       0.05
     89.00    -131.50       0.05
     89.00     -60.00       0.05
     89.00     -55.00       0.05
     89.00     -47.00       0.05
     89.00      98.00       0.05
     89.00      99.50       0.05
     89.00     136.00       0.05
     89.00     157.50       0.05
     89.50    -171.50       0.05
     89.50    -121.00       0.05
     89.50     -93.50       0.05
     89.50     -59.50       0.05
     89.50     -46.50       0.05
     89.50     -45.50       0.05
     89.50      96.50       0.05
     89.50     137.50       0.05
     89.50     157.50       0.05
     89.50     160.00       0.05
     89.50     163.00       0.05
     89.50     168.00       0.05
     90.00    -173.00       0.05
     90.00     -57.00       0.05
     90.00     -56.00       0.05
     90.00     -48.50       0.05
     90.00     -47.50       0.10
     90.00     -46.00       0.05
     90.00      95.50       0.05
     90.00      96.50       0.05
     90.00     157.00       0.05
     90.00     161.00       0.05
     90.00     161.50       0.05
     90.00     165.00       0.05
     90.00     168.00       0.05
     90.50    -119.00       0.05
     90.50    -113.00       0.05
     90.50    -108.00       0.05
     90.50    -102.00       0.05
     90.50     -49.50       0.05
     90.50     -48.50       0.05
     90.50     163.50       0.05
     90.50     167.00       0.05
     91.00    -179.00       0.05
     91.00    -168.00       0.05
     91.00    -166.50       0.05
     91.00     -52.00       0.05
     91.00      88.00       0.05
     91.00      89.00       0.05
     91.00     135.00       0.05
     91.00     150.00       0.05
     91.00     163.50       0.05
     91.00     165.00       0.10
     91.00     172.50       0.05
     91.50    -133.50       0.05
     91.50    -132.00       0.05
     91.50     -50.50       0.10
     91.50     -46.50       0.05
     91.50      97.50       0.05
     91.50     137.00       0.05
     91.50     150.00       0.10
     91.50     158.50       0.05
     92.00    -170.50       0.05
     92.00    -138.50       0.05
     92.00    -122.50       0.05
     92.00    -120.50       0.05
     92.00    -104.50       0.05
     92.00     -94.50       0.05
     92.00     -47.50       0.05
     92.00     133.00       0.05
     92.00     161.00       0.05
     92.00     164.00       0.05
     92.50    -167.00       0.05
     92.50    -161.50       0.05
     92.50    -117.50       0.05
     92.50     162.00       0.05
     93.00    -180.00       0.05
     93.00     144.00       0.05
     93.50    -135.00       0.05
     93.50    -122.50       0.05
     93.50    -107.50       0.05
     93.50     109.00       0.05
     93.50     130.00       0.05
     93.50     152.50       0.05
     93.50     158.00       0.05
     93.50     177.50       0.05
     94.00    -177.50       0.05
     94.00     136.00       0.05
     94.00     145.50       0.05
     94.00     173.00       0.05
     94.50    -118.50       0.05
     94.50     143.00       0.05
     95.00    -161.00       0.05
     95.00    -112.00       0.05
     95.50    -177.50       0.05
     95.50    -164.00       0.05
     95.50    -134.50       0.05
     95.50    -110.00       0.05
     95.50    -105.00       0.05
     95.50    -104.50       0.05
     95.50    -100.00       0.05
     95.50     -96.00       0.05
     95.50     150.50       0.05
     95.50     153.00       0.05
     95.50     165.00       0.05
     95.50     178.50       0.05
     96.00      68.00       0.05
     96.00      84.50       0.05
     96.00     153.00       0.05
     96.00     174.00       0.05
     96.50    -159.50       0.05
     96.50    -113.50       0.05
     96.50    -106.00       0.05
     96.50    -105.00       0.05
     97.00    -130.50       0.05
     97.00    -105.00       0.05
     97.00     -47.50       0.05
     97.00     147.00       0.05
     97.00     148.50       0.05
     97.00     177.00       0.05
     97.50    -104.00       0.05
     97.50    -103.50       0.05
     97.50     154.50       0.05
     97.50     172.50       0.05
     98.00    -112.50       0.05
     98.00    -110.50       0.05
     98.00    -105.50       0.05
     98.00    -103.00       0.05
     98.00    -100.00       0.05
     98.00     -97.00       0.05
     98.00     142.50       0.05
     98.00     165.00       0.05
     98.50    -111.00       0.05
     98.50    -104.50       0.05
     98.50    -103.50       0.05
     98.50    -101.00       0.05
     99.00    -122.00       0.05
     99.00      66.00       0.05
     99.00      90.00       0.05
     99.00     142.00       0.05
     99.50    -161.50       0.05
     99.50    -149.00       0.05
     99.50    -135.00       0.05
     99.50    -117.00       0.05
     99.50    -113.00       0.05
     99.50    -110.00       0.05
     99.50    -109.50       0.05
     99.50    -101.50       0.05
     99.50    -100.00       0.05
     99.50     -98.00       0.05
     99.50     -41.50       0.05
     99.50     155.00       0.05
    100.00    -108.00       0.05
    100.00     -99.00       0.05
    101.00     141.00       0.05
    101.00     169.00       0.05
    101.50    -164.50       0.05
    101.50     155.50       0.05
    102.00    -138.50       0.05
    102.00    -138.00       0.05
    102.00    -136.50       0.05
    102.00    -124.00       0.05
    102.00    -122.00       0.05
    102.00    -118.50       0.05
    102.00     -85.50       0.05
    102.00      85.00       0.05
    102.00      94.00       0.05
    102.00     138.00       0.05
    102.50    -141.50       0.05
    102.50    -139.50       0.05
    102.50    -136.00       0.05
    102.50    -122.50       0.05
    102.50    -118.00       0.05
    102.50    -117.00       0.05
    102.50      68.50       0.05
    102.50      86.50       0.05
    103.00    -138.50       0.05
    103.00    -138.00       0.05
    103.00    -136.00       0.05
    103.00    -134.50       0.05
    103.00    -125.00       0.05
    103.00    -124.50       0.05
    103.00    -123.00       0.05
    103.00    -122.00       0.05
    103.00     -46.50       0.05
    103.00     164.50       0.05
    103.50    -139.00       0.05
    103.50    -136.00       0.05
    103.50    -127.00       0.10
    103.50    -126.00       0.10
    103.50    -123.50       0.05
    103.50    -119.00       0.05
    103.50      82.00       0.05
    103.50     101.50       0.05
    104.00    -169.00       0.05
    104.00    -141.00       0.05
    104.00    -138.50       0.05
    104.00    -124.00       0.05
    104.00    -118.50       0.05
    104.00    -109.00       0.05
    104.00      88.50       0.05
    104.00      92.00       0.05
    104.50    -141.00       0.05
    104.50    -138.50       0.05
    104.50    -137.50       0.05
    104.50    -128.00       0.05
    104.50    -125.00       0.05
    104.50    -121.00       0.05
    104.50    -120.50       0.05
    104.50    -118.00       0.10
    104.50      82.50       0.05
    104.50      90.50       0.05
    104.50      94.50       0.05
    105.00    -174.00       0.05
    105.00    -168.00       0.05
    105.00    -166.00       0.05
    105.00    -161.00       0.05
    105.00    -150.50       0.05
    105.00    -116.50       0.05
    105.00    -115.00       0.05
    105.00    -111.50       0.05
    105.00    -110.50       0.05
    105.00     140.00       0.05
    105.00     149.50       0.05
    105.00     167.50       0.05
    105.50    -159.50       0.05
    105.50    -151.50       0.05
    105.50    -142.50       0.05
    105.50    -141.50       0.05
    105.50    -122.00       0.05
    105.50    -117.50       0.05
    105.50    -117.00       0.05
    105.50    -116.50       0.05
    105.50     -99.00       0.05
    105.50     136.00       0.05
    106.00    -152.50       0.05
    106.00    -150.50       0.05
    106.00    -145.50       0.05
    106.00    -142.50       0.05
    106.00    -134.00       0.05
    106.00    -126.50       0.05
    106.00    -121.50       0.05
    106.00    -120.00       0.05
    106.00    -119.00       0.05
    106.00    -117.50       0.05
    106.50    -153.50       0.05
    106.50    -146.00       0.05
    106.50    -140.00       0.05
    106.50    -123.00       0.05
    106.50    -122.00       0.05
    106.50    -121.00       0.05
    107.00    -163.00       0.05
    107.00    -142.50       0.10
    107.00    -141.00       0.05
    107.00    -123.50       0.05
    107.00    -122.50       0.05
    107.00    -120.50       0.05
    107.00    -116.00       0.05
    107.00    -107.00       0.05
    107.00     105.50       0.05
    107.00     135.50       0.05
    107.00     169.50       0.05
    107.50    -148.00       0.05
    107.50    -144.00       0.05
    107.50    -141.50       0.05
    107.50    -128.00       0.05
    107.50    -124.50       0.05
    107.50    -122.00       0.05
    107.50      39.00       0.05
    107.50     126.50       0.05
    107.50     131.00       0.05
    107.50     166.00       0.05
    108.00    -152.50       0.05
    108.00    -143.00       0.05
    108.00    -138.50       0.05
    108.00    -124.00       0.05
    108.00    -119.50       0.10
    108.50    -157.50       0.05
    108.50    -156.00       0.05
    108.50    -146.00       0.05
    108.50    -143.00       0.05
    108.50    -123.00       0.05
    108.50    -122.00       0.05
    108.50    -120.00       0.05
    108.50    -118.50       0.05
    108.50      87.50       0.05
    108.50      89.50       0.05
    109.00    -143.00       0.05
    109.00    -142.00       0.05
    109.00    -139.50       0.05
    109.00    -122.50       0.10
    109.00    -119.50       0.05
    111.00    -160.00       0.05
    111.00     105.00       0.05
    111.50    -171.00       0.05
    111.50     -66.50       0.05
    113.00    -159.00       0.05
    113.00     -63.00       0.05
    113.00     104.00       0.05
    113.00     171.00       0.05
    113.50    -156.50       0.05
    113.50    -129.50       0.05
    113.50     102.50       0.05
    113.50     148.00       0.05
    114.00      89.00       0.05
    114.00      90.00       0.05
    114.50    -158.00       0.05
    114.50     102.50       0.05
    115.00    -154.50       0.05
    115.00     102.00       0.05
    115.50    -160.50       0.05
    115.50     101.50       0.05
    116.50    -157.50       0.05
    116.50    -151.50       0.05
    116.50      95.50       0.05
    116.50     100.00       0.05
    122.50    -155.00       0.05
    122.50      87.50       0.05
    123.00    -161.50       0.05
    123.00     -73.00       0.05
    123.50     -66.50       0.05
    123.50     176.50       0.05
    125.00    -147.00       0.05
    125.00    -124.50       0.05
    126.00    -177.50       0.05
    126.00     170.00       0.05
    126.50     -93.00       0.05
    126.50      99.50       0.05
    128.50    -155.50       0.05
    128.50    -150.50       0.10
    128.50     -53.50       0.05
    128.50      80.50       0.05
    128.50      81.00       0.05
    132.50      88.00       0.05
    132.50      93.00       0.05
    134.00    -154.50       0.05
    134.00     -62.50       0.05
    134.00     -51.50       0.05
    134.00      78.50       0.05
    134.00      80.50       0.05
    134.00     172.50       0.05
    137.50     -37.00       0.05
    137.50      60.00       0.05
    138.00     -68.00       0.05
    138.00      84.50       0.05
    138.50     -68.00       0.05
    138.50      92.00       0.05
    139.00    -108.50       0.05
    139.00      26.00       0.05
    139.00      82.00       0.05
    139.00     124.50       0.05
    140.50    -163.50       0.05
    140.50     -70.50       0.05
    141.00     -62.00       0.05
    141.00     -45.50       0.05
    141.00      72.00       0.05
    141.00     173.50       0.05
    142.00    -156.50       0.05
    142.00     -83.00       0.05
    142.00     -42.50       0.05
    142.00      66.00       0.05
    143.50    -131.00       0.05
    143.50      86.00       0.10
    143.50     134.50       0.10
    143.50     151.00       0.05
    144.00    -139.00       0.05
    144.00      74.50       0.05
    145.00    -115.00       0.05
    145.00     144.00       0.05
    147.00    -151.00       0.05
    147.00    -131.00       0.05
    147.00     -47.50       0.05
    147.00     -44.00       0.05
    147.00      51.00       0.05
    147.00      68.00       0.05
    147.00      90.00       0.05
    147.00     100.50       0.05
    148.00     -98.50       0.05
    148.00     -49.00       0.05
    148.00      60.00       0.05
    148.00      77.00       0.05
    148.50    -175.50       0.05
    148.50     -52.50       0.05
    150.00    -133.00       0.05
    150.00     145.00       0.05
    151.00     -84.50       0.05
    151.00     -49.00       0.05
    151.00      62.00       0.05
    151.00      91.50       0.05
    151.50    -152.50       0.05
    151.50      77.50       0.05
    151.50      83.50       0.05
    151.50      99.00       0.05
    153.00     -44.50       0.05
    153.00      87.00       0.05
    153.50    -158.50       0.05
    153.50     -43.00       0.05
    153.50      82.00       0.05
    153.50      86.00       0.05
    154.00    -106.00       0.05
    154.00      86.50       0.05
    155.50     -87.50       0.05
    155.50     -53.00       0.05
    155.50      62.00       0.05
    155.50      63.00       0.05
    155.50     137.50       0.05
    155.50     165.00       0.05
    156.00    -162.50       0.05
    156.00     165.50       0.05
    156.50    -166.50       0.05
    156.50    -143.00       0.05
    156.50     -76.50       0.05
    156.50     -69.00       0.05
    156.50      71.50       0.05
    156.50      89.00       0.05
    158.00      78.00       0.05
    158.00      96.00       0.05
    159.00     -72.50       0.05
    159.00      75.50       0.05
    159.50    -168.00       0.05
    159.50      95.50       0.05
    162.00    -145.00       0.05
    162.00    -109.50       0.05
    162.00     -90.50       0.05
    162.00     -85.00       0.05
    162.00     -50.00       0.05
    162.00      51.50       0.05
    162.50      85.00       0.05
    162.50      96.50       0.05
    162.50     101.50       0.05
    162.50     116.00       0.05
    163.00    -158.50       0.05
    163.00      56.50       0.05
    163.00      85.50       0.05
    163.00     155.00       0.05
    163.50      83.50       0.05
    163.50      99.50       0.05
    163.50     145.50       0.05
    163.50     162.00       0.05
    164.50     -51.00       0.05
    164.50      49.50       0.05
    166.50      74.00       0.05
    166.50     124.50       0.05
    167.00     -83.00       0.05
    167.00      85.50       0.05
    167.50     -47.50       0.05
    167.50      48.50       0.05
    167.50     100.00       0.05
    167.50     111.00       0.05
    169.00     -51.00       0.05
    169.00      75.50       0.05
    170.00      65.00       0.05
    170.00      76.00       0.05
    170.50      89.50       0.05
    170.50      97.00       0.05
    172.00    -177.50       0.05
    172.00      99.00       0.05
    172.00     118.50       0.05
    172.00     133.00       0.05
    173.00     -94.50       0.05
    173.00     111.50       0.05
    177.00     140.50       0.05
    177.00     168.00       0.05
    177.50     -87.00       0.05
    177.50      92.50       0.05
    177.50      93.50       0.05
    177.50      94.50       0.05
    177.50     101.50       0.05
    177.50     103.00       0.05
    177.50     106.50       0.05
    177.50     115.50       0.05
    178.00     -85.50       0.05
    178.00     108.00       0.05
    178.50    -169.50       0.05
    178.50      99.00       0.05
    179.50    -178.00       0.05
    179.50    -153.00       0.05
